brand,model,year,price,mileage,exterior_color,interior_color,fuel_type,engine,transmission,city_mpg,hwy_mpg
Honda, Civic Natural Gas,2014,10500,65000,Gray,Gray,Compressed Natural Gas,4-cylinder,Automanual,27,38
Honda, Civic Natural Gas,2014,11500,65000,Gray,Gray,Compressed Natural Gas,4-cylinder,Automanual,27,38
Honda, Civic Si,2014,17481,37350,Modern Steel Metallic Gray,Black / Red,Gasoline,2.4L I4 16V MPFI DOHC,6-Speed Manual,22,31
Honda, Accord Sport,2016,15491,52413,Basque Red Pearl,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,34
Honda, Accord EX,2016,15981,52934,Crystal Black Pearl,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,34
Honda, Civic GX,2010,5991,105961,Taffeta White,Beige,Compressed Natural Gas,1.8L I4 16V MPFI SOHC CNG,5-Speed Automatic,24,36
Honda, Civic EX,2016,15900,15250,Black,Beige,Gasoline,4-cylinder,Automatic,31,41
Honda, Civic LX,2018,16987,22723,Silver,Black,Gasoline,Regular Unleaded I-4 2.0 L/122,1-Speed CVT w/OD,28,40
Honda, Civic LX,2015,12591,50492,Gray,Gray,Gasoline,Regular Unleaded I-4 1.8 L/110,1-Speed CVT w/OD,28,36
Honda, Accord LX,2018,20998,7781,Lunar Silver Metallic,Gray,Gasoline,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,Variable,30,38
Honda, Accord EX-L,2017,18900,45122,Modern Steel Metallic,Black,Gasoline,Regular Unleaded I-4 2.4 L/144,1-Speed CVT w/OD,27,36
Honda, Civic Touring,2018,23692,8766,Black,Gray,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,32,42
Honda, Accord LX,2019,21581,8967,Gray,Black,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,30,38
Honda, Civic LX,2018,17981,9470,Silver,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,28,40
Honda, Civic LX,2018,17481,10044,White,Gray,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,28,40
Honda, Accord EX,2017,19981,15109,Black,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,,
Honda, Accord Sport,2018,23981,17154,White,Black,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,26,35
Honda, Civic EX,2016,16981,19591,Black,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,31,41
Honda, Accord Touring 2.0T,2018,27992,19878,Gray,Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,10-Speed Automatic,22,32
Honda, Civic LX,2018,16981,21132,Black,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,28,40
Honda, Accord Sport,2017,19981,22624,Blue,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,32
Honda, Accord LX,2017,17181,25019,Black,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,32
Honda, Accord LX,2017,16981,25031,Gray,Gray,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,32
Honda, Civic LX,2017,15981,25706,White,Beige,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,28,40
Honda, Accord Sport,2017,19381,27017,Black,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,32
Honda, Civic EX,2017,17481,27990,White,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,31,40
Honda, Civic EX-T,2016,17192,28702,White Orchid Pearl,Beige,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,31,42
Honda, Civic LX,2018,16681,28789,Black,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,28,40
Honda, Accord EX-L,2017,20981,29924,Silver,Gray,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,27,36
Honda, Civic EX,2017,17481,30353,Black,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,31,40
Honda, Civic LX,2016,15481,31364,Gray,Gray,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,27,40
Honda, Accord LX,2016,15981,36147,White,Beige,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,34
Honda, Accord EX-L,2016,18493,36371,Black,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,27,37
Honda, Civic EX,2016,15981,37600,Black,Tan,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,31,41
Honda, Accord Sport SE,2017,19681,38472,White,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,,
Honda, Accord Sport,2017,18692,38879,White,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,32
Honda, Civic LX,2016,14481,39191,Black,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,27,40
Honda, Civic LX,2017,15981,39404,Gray,Silver,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,28,40
Honda, Accord LX,2017,16981,39603,Gray,Black,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,23,32
Honda, Civic LX,2017,15481,40289,Gray,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,28,40
Honda, Civic LX,2016,14681,41642,Gray,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,27,40
Honda, Civic LX,2017,15481,42805,Red,Black,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,28,40
