brand,model,year,price,mileage,exterior_color,interior_color,fuel_type,engine,transmission,city_mpg,hwy_mpg
Toyota, Corolla LE,2018,18353,10471,Super White,Ash,Gasoline,1798 CC,Continuously Variable Transmission,28,36
Toyota, Corolla LE GRADE,2016,16672,14557,Slate Metallic,Ash,Gasoline,1798 CC,Continuously Variable Transmission,,
Toyota, Camry 4-DOOR SE SEDAN,2018,22963,16706,Celestial Silver Metallic,Black,Gasoline,3000 CC,8 Speed Elect Controlled Auto Transmission w/Inte,,
Toyota, Camry 4-DOOR SE SEDAN,2016,19002,22544,Super White,Black,Gasoline,3000 CC,6 Speed Elect Controled Auto Transmission w/ Inte,,
Toyota, Camry 4-DOOR SE SEDAN,2016,17924,29147,Celestial Silver Metallic,Black,Gasoline,3000 CC,6 Speed Elect Controled Auto Transmission w/ Inte,,
Toyota, Camry 4-DOOR SE SEDAN,2017,19935,32483,Super White,Black,Gasoline,3000 CC,6 Speed Elect Controled Auto Transmission w/ Inte,,
Toyota, Camry 4-DOOR SE SEDAN,2017,19605,36527,Super White,Ash/Black,Gasoline,3000 CC,6 Speed Elect Controled Auto Transmission w/ Inte,,
Toyota, Camry 4-DOOR SE SEDAN,2016,18106,38938,Celestial Silver Metallic,Black,Gasoline,3000 CC,6 Speed Elect Controled Auto Transmission w/ Inte,,
Toyota, Camry 4-DOOR LE SEDAN,2017,18189,44178,Cosmic Gray Mica,Ash,Gasoline,2000 CC,6 Speed Elect Controled Auto Transmission w/ Inte,,
Toyota, Camry SE,2016,17475,25914,Predawn Gray,Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,25,35
Toyota, Avalon XLE,2018,19475,32073,Celestial Silver,Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,21,30
Toyota, Avalon XLE,2018,18898,34257,Celestial Silver Metallic,Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,21,30
Toyota, Avalon XLE,2018,18866,34773,Celestial Silver Metallic,Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,21,30
Toyota, Avalon XLE,2018,18912,34910,Magnetic Gray Metallic,Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,21,30
Toyota, Avalon XLE,2018,18968,35324,Magnetic Gray,Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,21,30
Toyota, Avalon XLE,2018,18775,35479,Parisian Night,Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,21,30
Toyota, Avalon XLE,2018,18566,35601,Cosmic Gray Mica,Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,21,30
Toyota, Avalon XLE,2018,18493,35721,Cosmic Gray Mica,Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,21,30
Toyota, Avalon XLE,2018,17975,37568,Celestial Silver,Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,21,30
Toyota, Camry SE,2017,15975,39494,Predawn Gray,Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,24,33
Toyota, Avalon XLE,2018,17675,47746,Magnetic Gray Metallic,Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,21,30
Toyota, Corolla LE,2017,12500,75192,Classic Silver,Black,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,28,36
Toyota, Corolla LE,2017,11255,78179,Black Sand,Black,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,28,36
Toyota, Camry SE,2017,13488,79381,Celestial Silver,Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,24,33
Toyota, Camry SE,2017,12275,81188,Blue,Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,24,33
Toyota, Corolla LE,2019,16800,7370,Falcon Gray Metallic,Black,Gasoline,Regular Unleaded I-4 1.8 L/110,1-Speed CVT w/OD,28,36
Toyota, Camry Hybrid SE,2015,16300,50970,Predawn Gray Mica,Black,Hybrid,Gas/Electric I-4 2.5 L/152,1-Speed CVT w/OD,40,38
Toyota, Camry SE,2016,17300,24331,Predawn Gray Mica,Black,Gasoline,Regular Unleaded I-4 2.5 L/152,6-Speed Automatic w/OD,25,35
Toyota, Camry Hybrid SE,2018,26500,27595,Celestial Silver Metallic,Black,Hybrid,Gas/Electric I-4 2.5 L/152,1-Speed CVT w/OD,44,47
Toyota, Camry LE,2018,19000,33510,Black,Black,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,28,39
Toyota, Camry SE,2017,18490,26522,Predawn Gray Mica,Black,Gasoline,Regular Unleaded I-4 2.5 L/152,6-Speed Automatic w/OD,24,33
Toyota, Camry SE,2016,17475,31408,Predawn Gray Mica,Black,Gasoline,Regular Unleaded I-4 2.5 L/152,6-Speed Automatic w/OD,25,35
Toyota, Camry LE,2016,16575,34823,Predawn Gray Mica,Black,Gasoline,Regular Unleaded I-4 2.5 L/152,6-Speed Automatic w/OD,25,35
Toyota, Camry XLE,2017,17995,35065,Gray,Black,Gasoline,Regular Unleaded I-4 2.5 L/152,6-Speed Automatic w/OD,21,30
Toyota, Camry SE,2017,17498,37511,Predawn Gray Mica,Ash/Black,Gasoline,Regular Unleaded I-4 2.5 L/152,6-Speed Automatic w/OD,24,33
Toyota, Camry LE,2017,15495,56163,Parisian Night Pearl,Ash,Gasoline,Regular Unleaded I-4 2.5 L/152,6-Speed Automatic w/OD,24,33
Toyota, Avalon XLE Premium,2015,16700,71110,Attitude Black,Black,Gasoline,Regular Unleaded V-6 3.5 L/211,6-Speed Automatic w/OD,21,31
Toyota, Corolla S Plus,2016,13980,75165,Black Sand Pearl,Black,Gasoline,Regular Unleaded I-4 1.8 L/110,1-Speed CVT w/OD,29,37
Toyota, Camry Hybrid XLE,2012,7499,170071,Silver,Grey,Hybrid,2.5L 4 Cylinder Engine,Automatic,40,38
Toyota, Camry LE,2017,18050,32080,Super White,Ash / Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,24,33
Toyota, Camry LE,2017,16998,28328,White,Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,24,33
Toyota, Corolla S Plus,2015,15998,30221,Silver,Black,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,28,37
Toyota, Corolla S Plus,2016,15998,35737,Black,Black,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,29,37
Toyota, Camry LE,2016,15998,46747,Gray,Ash,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,25,35
Toyota, Corolla LE,2012,11998,67664,Black,Gray,Gasoline,1.8L I4 16V MPFI DOHC,4-Speed Automatic,26,34
Toyota, Corolla LE Plus,2016,14599,67713,Red,Gray,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,29,38
Toyota, Camry SE,2012,13998,95418,White,Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,25,35
Toyota, Camry XLE,2013,13998,102656,Silver,Gray,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,25,35
Toyota, Camry SE,2015,12998,120148,Pearl,Gray,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,25,35
Toyota, Corolla L,2016,9995,105803,White,gray,Gasoline,1.8L I4,Automatic 4-Speed,28,37
Toyota, Avalon Hybrid Limited,2013,14990,126648,Blizzard Pearl,Black,Hybrid,2.5L 4-Cylinder Atkinson-Cycle DOHC 16V,E-CVT Automatic,40,39
Toyota, Corolla L,2015,11495,67196,Silver,Gray,Gasoline,1.8 L,Automatic,28,37
Toyota, Camry XLE,2013,12995,83499,Gray,ASH LEATHER,Gasoline,3.5L,Automatic,25,35
Toyota, Camry XSE,2017,18268,34848,Blizzard Pearl,Ash/Black,Gasoline,2.5L I4 SMPI DOHC,6-Speed Automatic,21,30
Toyota, Yaris iA Sedan 4D,2017,12890,39477,Sapphire,Mid Blue Black,Gasoline,Regular Unleaded I-4 1.5 L/91,6-Speed Automatic w/OD,30,39
Toyota, Camry LE,2018,16859,42597,Blue Streak Metallic,Black,Gasoline,2.5L I4 DOHC 16V,8-Speed Automatic,28,39
Toyota, Corolla L,2018,19000,4869,Slate Metallic,Black,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,28,36
Toyota, Corolla 50TH ANNIVERSARY EDITION,2017,18000,5856,Classic Silver Metallic,Black,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,,
Toyota, Camry LE,2018,22000,6476,Brownstone,Macadamia,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,28,39
Toyota, Camry XSE,2018,31000,9780,Predawn Gray Mica,Red,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,22,32
Toyota, Camry LE,2018,20990,10275,Midnight Black Metallic,Macadamia,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,28,39
Toyota, Corolla L,2016,17000,12176,Slate Metallic,Steel Gray,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,28,37
Toyota, Camry XSE,2018,25990,13287,Ruby,,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,22,32
Toyota, Camry LE,2019,21988,14154,Predawn Gray Mica,Black,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,28,39
Toyota, Corolla LE,2018,15777,29837,Barcelona Red Metallic,Black,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,28,36
Toyota, Camry XSE,2017,20888,31606,Celestial Silver Metallic,Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,21,30
Toyota, Camry LE,2018,19477,32240,White,,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,28,39
Toyota, Camry XSE,2016,18777,33892,Super White,Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,25,35
Toyota, Corolla S Plus,2015,14777,34798,Slate Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,4-Speed Automatic,28,37
Toyota, Camry LE,2018,21000,34954,Midnight Black Metallic,Black,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,28,39
Toyota, Camry SE,2018,19691,35989,Predawn Gray Mica,Black,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,28,39
Toyota, Camry LE,2018,18491,36084,Predawn Gray Mica,Black,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,28,39
Toyota, Camry SE,2018,20680,36608,Celestial Silver / Midnight Black Metallic,Black,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,28,39
Toyota, Camry SE,2018,19491,38288,Predawn Gray Mica,Black,Gasoline,2.5L I4 16V PDI DOHC,8-Speed Automatic,28,39
