brand,model,year,price,mileage,exterior_color,interior_color,fuel_type,engine,transmission,city_mpg,hwy_mpg
Kia, Optima LX,2015,10988,80160,Platinum Graphite,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Optima LX,2015,10988,83510,Snow White Pearl,Gray,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Optima LX,2016,10988,89135,Titanium Gray,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Stinger GT2,2018,38998,25867,Blue,Gray,Gasoline,3.3L V6 24V GDI DOHC Twin Turbo,8-Speed Automatic,17,25
Kia, Forte EX,2017,14998,41110,Red,Black,Gasoline,2.0L I4 16V GDI DOHC,6-Speed Automatic,25,33
Kia, Optima Hybrid LX,2015,14998,42171,Gray,Gray,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,,
Kia, Optima SX,2014,13599,73058,White,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Optima SXL Turbo,2016,17990,69867,Snow White Pearl,Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,32
Kia, Optima EX,2015,16855,49532,Gray,Gray,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Forte EX,2016,14998,29086,White,Gray,Gasoline,2.0L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima Hybrid LX,2015,13599,87067,White,Gray,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,,
Kia, Optima SX,2012,13599,108346,White,Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,34
Kia, Optima LX,2017,14495,32321,Aurora Black,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Optima LX,2016,13992,40812,Snow White Pearl,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima EX,2016,16992,46867,Snow White Pearl,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima LX,2015,11888,67042,Ebony Black,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Forte EX,2015,9995,59799,Aurora Black,Gray,Gasoline,2.0L 4 Cylinders,Automatic,25,36
Kia, Optima LX,2015,15898,19873,Snow White Pearl,Beige,Gasoline,I-4 cyl,Automatic,23,34
Kia, Optima EX,2013,9300,92000,Brown,Beige,Gasoline,4-cylinder,Automatic,24,35
Kia, Forte LX,2017,10495,16269,Silky Silver,Gray,Gasoline,2.0L I4 16V MPFI DOHC,6-Speed Manual,25,34
Kia, Rio S,2018,11795,35293,Currant Red,Black,Gasoline,1.6L I4 16V GDI DOHC,6-Speed Automatic,28,37
Kia, Optima LX,2016,12495,37801,Horizon Blue,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima LX,2018,13995,46439,Snow White Pearl,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Optima LX,2018,13995,49509,Silky Silver,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Optima LX,2018,13995,49811,Sangria Red,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Optima LX,2016,11495,72281,Snow White Pearl,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Forte LX,2016,8495,87434,Silky Silver,Black,Gasoline,1.8L I4 16V MPFI DOHC,6-Speed Automatic,25,37
Kia, Optima LX,2012,6495,150358,Satin Metal,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Forte LX,2016,12995,44016,,,Gasoline,1.8L V4 16 Valve 145HP DOHC,Automatic,25,37
Kia, Optima SXL Turbo,2016,18999,31000,Black,,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,32
Kia, Optima SXL Turbo,2015,15250,77000,Black,,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,20,31
Kia, Optima Hybrid EX,2016,16885,26770,Snow White Pearl,Beige,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,35,39
Kia, Optima Hybrid LX,2013,12485,40734,Satin Metal,Black,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,36,40
Kia, Stinger Premium,2018,31880,1670,Micro Blue,Black,Gasoline,Intercooled Turbo Premium Unleaded I-4 2.0 L/122,8-Speed Automatic w/OD,22,29
Kia, Optima SX,2019,28600,4966,Ebony Black,Black,Gasoline,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,6-Speed Automatic w/OD,21,30
Kia, Optima SX Turbo,2016,19580,20163,Remington Red,Black,Gasoline,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,6-Speed Automatic w/OD,22,32
Kia, Optima EX,2016,18130,21898,Snow White Pearl,Beige,Gasoline,Regular Unleaded I-4 2.4 L/144,6-Speed Automatic w/OD,24,35
Kia, Optima LX,2015,14520,27446,Snow White Pearl,Black,Gasoline,Regular Unleaded I-4 2.4 L/144,6-Speed Automatic w/OD,23,34
Kia, Forte LX,2016,8888,85324,Silver,Black,Gasoline,1.8L L4 DOHC 16V,Automatic,25,37
Kia, Optima SX Turbo,2016,19800,11588,Gray,Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,32
Kia, Cadenza,2016,18500,13720,Silver,Black,Gasoline,3.3L V6 24V GDI DOHC,6-Speed Automatic,,
Kia, Optima EX,2016,15300,24183,Dark Gray,Gray,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Forte EX,2016,13600,24208,Black,Black,Gasoline,2.0L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima LX,2016,13700,25588,Dark Red,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, K900 Luxury 3.8L,2016,24000,26115,White,Black,Gasoline,3.8L V6 24V GDI DOHC,8-Speed Automatic,17,26
Kia, Optima LX,2016,14600,26180,Dark Red,Gray,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima LX,2017,14600,28370,White,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Optima LX,2016,14900,30057,Black,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Forte EX,2016,14100,30488,Dark Blue,Gray,Gasoline,2.0L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima EX,2016,16100,33230,Dark Gray,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Cadenza Premium,2015,16800,33674,White,Black,Gasoline,3.3L V6 24V GDI DOHC,6-Speed Automatic,19,28
Kia, Optima EX,2016,15500,35168,Blue,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Forte LX,2018,12800,39295,Black,Black,Gasoline,2.0L I4 16V MPFI DOHC,6-Speed Automatic,25,34
Kia, Cadenza,2016,17000,42238,Black,Black,Gasoline,3.3L V6 24V GDI DOHC,6-Speed Automatic,,
Kia, Cadenza Premium,2016,17200,43872,Black,Black,Gasoline,3.3L V6 24V GDI DOHC,6-Speed Automatic,19,28
Kia, Forte LX,2018,12895,25617,Black,,Gasoline,2.0L I4 16V MPFI DOHC,6-Speed Automatic,25,34
Kia, Optima EX,2015,14395,30031,Silver,,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Forte LX,2018,12395,38074,Blue,Black,Gasoline,2.0L I4 16V MPFI DOHC,6-Speed Automatic,25,34
Kia, Optima Hybrid,2015,12395,45053,White,,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,,
Kia, Forte LX,2017,10395,50203,Brown,,Gasoline,2.0L I4 16V MPFI DOHC,6-Speed Automatic,25,34
Kia, Optima EX,2016,13785,86289,Snow White Pearl,Beige,Gasoline,2.4L I4 DGI DOHC,6-Speed Automatic with Sportmatic,24,35
Kia, Optima LX,2017,11219,59310,Sparkling Silver,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Optima LX,2019,15499,6289,Sparkling Silver,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,33
Kia, Optima LX,2018,14999,21963,Ebony Black,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Optima LX,2016,12599,22061,Snow White Pearl,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima LX,2015,12499,23714,Titanium Silver,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Forte LX,2017,10499,28083,Clear White,Black,Gasoline,2.0L I4 16V MPFI DOHC,6-Speed Automatic,25,34
Kia, Optima LX,2018,14599,29390,Sparkling Silver,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Optima Hybrid,2016,12599,37301,Snow White Pearl,Black,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,,
Kia, Optima EX,2015,11599,42987,Ebony Black,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Optima Hybrid,2016,11599,49821,Aluminum Silver,Black,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,,
Kia, Forte EX,2016,9599,59903,Aurora Black Pearl,Gray,Gasoline,2.0L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima Hybrid EX,2012,8795,102196,Blue,,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,34,39
Kia, Optima Plug-In Hybrid EX,2017,20595,13400,Blue,,Hybrid,2.0L I4 16V GDI DOHC Hybrid,6-Speed Automatic,,
Kia, Forte LX,2018,14977,30972,Silky Silver,Black,Gasoline,2.0 L,Automatic,25,34
Kia, Optima Hybrid Premium,2018,18777,33030,Aurora Black,Black,Hybrid,2.0 L,Automatic,39,46
Kia, Optima SX,2015,15477,48107,Titanium Silver,Black,Gasoline,2.4 L,Automatic,23,34
Kia, Forte LX,2018,12477,50973,Silky Silver,Black,Gasoline,2.0 L,Manual,25,34
Kia, K900 Premium,2015,21977,51529,Snow White Pearl,Black,Gasoline,5.0 L,Automatic,15,23
Kia, Optima LX,2016,14977,52072,Sangria,Beige,Gasoline,2.4 L,Automatic,24,35
Kia, Forte LX,2017,10590,16609,Garnet Red,Black,Gasoline,2.0 L,Manual,25,34
Kia, Stinger Premium,2018,30450,11449,Micro Blue,Black,Gasoline,2.0L I4 Turbocharged DOHC 16V ULEV II 255hp,8-Speed Automatic,22,29
Kia, Forte LX,2018,13995,33147,White,,Gasoline,2.0L I4 16V MPFI DOHC,6-Speed Automatic,25,34
Kia, Optima LX,2016,13895,35416,White,,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Forte LX,2016,12095,40139,Red,,Gasoline,1.8L I4 16V MPFI DOHC,6-Speed Automatic,25,37
Kia, Optima LX,2015,12195,48615,Silver,,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Optima LX,2016,12695,54298,Black,,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Forte EX,2015,13295,59213,Black,,Gasoline,2.0L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Optima LX,2016,12595,62156,Black,,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima LX,2016,12595,63320,White,,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Forte LX,2017,10595,66573,Blue,,Gasoline,2.0L I4 16V MPFI DOHC,6-Speed Automatic,25,34
Kia, Optima Hybrid EX,2015,13595,75884,Black,,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,35,39
Kia, Optima LX,2018,13689,50762,Titanium Silver,black,Gasoline,2.4L I4 DGI DOHC,6-Speed Automatic with Sportmatic,25,36
Kia, Optima LX,2015,11295,88923,Snow White Pearl,black,Gasoline,2.4L I4 DGI DOHC,6-Speed Automatic with Sportmatic,23,34
Kia, Optima LX,2016,11748,36722,Snow White Pearl,Black,Gasoline,Regular Unleaded I-4 2.4 L/144,6-Speed Automatic w/OD,24,35
Kia, Optima EX,2015,12488,50715,Snow White Pearl,Gray,Gasoline,Regular Unleaded I-4 2.4 L/144,6-Speed Automatic w/OD,23,34
Kia, Rio S,2019,16900,16101,Black,,Gasoline,1.6L I4,Automatic,28,37
Kia, Optima SX,2012,11900,77516,Titanium Silver,Gray,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,34
Kia, Optima SX,2015,14000,68777,Gray,BLACK,Gasoline,2.4L I-4 DI DOHC,AUTOMATIC,23,34
Kia, Optima EX,2016,14944,42884,Moss Gray,Gray,Gasoline,Regular Unleaded I-4 2.4 L/144,6-Speed Automatic w/OD,24,35
Kia, Optima LX,2016,15200,15131,White,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima LX,2016,14200,16532,Gray,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Cadenza,2016,19000,17295,Silver,Black,Gasoline,3.3L V6 24V GDI DOHC,6-Speed Automatic,,
Kia, Optima SX Turbo,2015,17000,31052,Black,Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,20,31
Kia, Optima SX Turbo,2015,17000,32275,Black,Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,20,31
Kia, Forte EX,2012,5300,97800,White,Beige,Gasoline,4-cylinder,Automatic,26,36
Kia, Forte LX,2015,6789,117371,Snow White Pearl,Gray,Gasoline,1.8L I4 145hp 130ft. lbs.,Automatic,25,37
Kia, Optima LX,2018,17595,9277,Sparkling Silver,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Forte LX,2015,10972,72640,Silky Silver,Gray,Gasoline,1.8L I4 16V MPFI DOHC,6-Speed Automatic,25,37
Kia, Rio EX,2018,10000,26100,White,Black,Gasoline,4-cylinder,Manual,28,37
Kia, Optima EX,2017,17790,21833,Platinum Graphite,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,34
Kia, Forte LX,2018,12490,40519,Aurora Black,Black,Gasoline,2.0L I4 16V MPFI DOHC,6-Speed Automatic,25,34
Kia, Optima EX,2018,17250,32100,Gray,Black,Gasoline,4-cylinder,Automatic,24,34
Kia, Optima Hybrid LX,2013,9995,82570,White,Black,Gasoline,2.4L L4 DOHC 16V HYBRID,Automatic,36,40
Kia, Optima EX,2016,19998,16714,Gray,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima LX,2017,16998,17745,Black,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Optima Hybrid LX,2015,15998,29685,Black,Gray,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,,
Kia, Optima SX Turbo,2017,20998,30063,Black,Red,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,31
Kia, Optima Hybrid EX,2015,16998,36123,White,Beige,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,35,39
Kia, Forte LX,2017,12998,40606,Black,Black,Gasoline,2.0L I4 16V MPFI DOHC,6-Speed Automatic,25,34
Kia, Optima LX,2018,15998,45278,White,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Optima SXL Turbo,2016,20998,46557,White,Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,32
Kia, Optima SX,2014,16998,51824,Black,Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,23,34
Kia, Optima EX,2015,15998,53699,Gray,Tan,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Optima SX,2013,15998,79144,Gray,Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,34
Kia, Cadenza Premium,2014,14998,80730,Black,Gray,Gasoline,3.3L V6 24V GDI DOHC,6-Speed Automatic,19,28
Kia, Optima LX,2015,11450,84548,White,Charcoal,Gasoline,I4 2.4L Natural Aspiration,Automatic 6-Speed,23,34
Kia, Forte LX,2014,8680,90386,Red,Beige,Gasoline,I4 1.8L Natural Aspiration,Automatic 6-Speed,25,37
Kia, Forte EX,2012,6900,53083,Black,Gray,Gasoline,2.0L I4,Automatic 6-Speed,26,36
Kia, Rio LX,2017,12998,5795,White,Black,Gasoline,1.6L I4 16V GDI DOHC,,27,36
Kia, Optima EX,2016,18998,22535,Gray,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima EX,2015,15998,27247,White,Gray,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Optima EX,2015,14998,30324,Red,Tan,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Optima EX,2014,15998,44313,Purple,Tan,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Forte LX,2016,11998,47010,Gray,Black,Gasoline,1.8L I4 16V MPFI DOHC,6-Speed Manual,25,37
Kia, Optima EX,2016,17998,47477,Gray,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima SX,2015,17998,49057,Gray,Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,23,34
Kia, Optima EX,2013,11599,99253,Black,Gray,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima LX,2018,14698,11756,Aurora Black,Black,Gasoline,2.4L I4,Automatic 6-Speed,25,36
Kia, Cadenza Premium,2017,18998,14751,Silky Silver,Black,Gasoline,3.3L V6,Automatic 8-Speed,20,28
Kia, Forte LX,2018,9998,52388,Blue,Black,Gasoline,2.0L I4,Automatic 6-Speed,25,34
Kia, Forte LX,2017,11688,32045,Titanium Bronze,Black,Gasoline,2.0L I4 16V MPFI DOHC,6-Speed Automatic,25,34
Kia, Optima LX,2018,14798,44517,Snow White Pearl,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Optima LX,2018,15798,46118,Horizon Blue,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,25,36
Kia, Forte EX,2014,6490,143185,Steel Blue,Gray,Gasoline,2.0L I4 16V GDI DOHC,6-Speed Automatic,24,36
Kia, Forte LX,2016,12999,35436,Aurora Black Pearl,Black,Gasoline,1.8L I4 16V MPFI DOHC,6-Speed Automatic,25,37
Kia, Optima LX,2015,13997,38519,Snow White Pearl,Gray,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Optima EX,2015,13987,57923,Ebony Black,Gray,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Forte LX,2016,9994,69832,Graphite Steel Metallic,Gray,Gasoline,1.8L I4 16V MPFI DOHC,6-Speed Automatic,25,37
Kia, Optima EX,2013,12899,77621,Ebony Black,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima SX Turbo,2016,14989,92633,Ebony Black,Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,32
Kia, Optima LX,2012,6999,127864,Spicy Red,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima SX Turbo,2016,17888,27113,Remington Red,Black,Gasoline,2.0 L,Automatic,22,32
Kia, Cadenza Premium,2015,14998,70485,Snow White Pearl,Black,Gasoline,3.3 L,Automatic,19,28
Kia, Forte LX,2014,8498,73676,Crimson Red,Gray,Gasoline,Regular Unleaded I-4 1.8 L/110,6-Speed Automatic w/OD,25,37
Kia, Optima LX,2015,11430,72526,Aurora Black,Black,Gasoline,Regular Unleaded I-4 2.4 L/144,6-Speed Automatic w/OD,23,34
Kia, Forte LX,2018,13000,22499,Aurora Black,gray,Gasoline,2.0L I4 DOHC Dual CVVT,6-Speed Automatic,25,34
Kia, Forte EX,2015,12700,51369,Aurora Black,Black,Gasoline,2.0L I4 DOHC Dual CVVT,6-Speed Automatic,25,36
Kia, Optima EX,2015,16997,24989,Satin Metal,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Optima LX,2015,14997,27153,Snow White Pearl,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Optima LX,2016,14997,33138,Titanium Gray,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima EX,2016,15997,51085,Snow White Pearl,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima LX,2016,12997,55371,Snow White Pearl,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima Hybrid LX,2014,Not Priced,77972,Snow White Pearl,Beige,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,36,40
Kia, Optima SX Turbo,2015,12997,101490,Snow White Pearl,Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,20,31
Kia, Optima EX,2016,15997,51085,Snow White Pearl,Beige,Gasoline,4,Automatic,24,35
Kia, Optima Plug-In Hybrid EX,2017,20204,27334,Silver,Gray,Hybrid,2.0L I4 16V GDI DOHC Hybrid,6-Speed Automatic,,
Kia, Optima EX,2017,Not Priced,24687,Snow White Pearl,Beige,Gasoline,2.4 L,Automatic,24,34
Kia, Forte EX,2015,11567,79449,Bright Silver,Black,Gasoline,2.0 L,Automatic,25,36
Kia, Optima LX,2016,14411,24553,Snow White Pearl,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima LX Turbo,2016,15458,25879,Snow White Pearl,Black,Gasoline,1.6L I4 16V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,28,39
Kia, Optima Hybrid Base,2016,14876,29424,Aurora Black,Black,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,36,40
Kia, Forte LX,2015,10997,37620,Metallic Bronze,Black,Gasoline,1.8L I4 16V MPFI DOHC,6-Speed Automatic,25,37
Kia, Forte LX,2017,10889,50412,Deep Sea Blue,Black,Gasoline,2.0L I4 16V MPFI DOHC,6-Speed Automatic,25,34
Kia, Optima EX,2013,11598,78048,Ebony Black,Beige,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima EX,2015,10767,104049,Platinum Graphite,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Optima Hybrid EX,2017,19995,17452,Snow White Pearl,Black,Hybrid,4 Cylinder Engine,Automatic,39,46
Kia, Forte LX,2018,13695,27,Silky Silver,Gray,Gasoline,4,Manual,25,34
Kia, Forte LXS,2019,16987,5089,Deep Sea Blue,Black,Gasoline,4,Variable,30,40
Kia, Optima LX,2019,18922,5328,Horizon Blue,Black,Gasoline,4,Automatic,24,33
Kia, Optima LX,2018,17922,6970,Aurora Black,Beige,Gasoline,4,Automatic,25,36
Kia, Optima LX,2018,17938,7245,Ebony Black,Beige,Gasoline,4,Automatic,25,36
Kia, Forte LX,2018,14836,21656,Deep Sea Blue,Black,Gasoline,4,Automatic,25,34
Kia, Forte LX,2018,14936,27891,Aurora Black,Gray,Gasoline,4,Automatic,25,34
Kia, Optima LX,2016,16937,28832,Horizon Blue,Beige,Gasoline,4,Automatic,24,35
Kia, Optima LX,2016,16923,29640,Snow White Pearl,Black,Gasoline,4,Automatic,24,35
Kia, Optima Hybrid EX,2015,17936,33125,Aurora Black Pearl,Black,Hybrid,4,Automatic,35,39
Kia, Optima SX TURBO,2015,19937,42981,Ebony Black,Black,Gasoline,4,Automatic,20,31
Kia, Optima SX,2015,15862,46981,Remington Red Metallic,Black,Gasoline,4,Automatic,23,34
Kia, Optima LX,2019,16495,20961,Sangria Red,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,33
Kia, Forte LX,2016,7886,96783,White,Gray,Gasoline,1.8L I4 16V MPFI DOHC,6-Speed Automatic,25,37
Kia, Optima LX,2015,11998,67755,White,,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
Kia, Forte EX,2016,16900,9399,Crimson Red Metallic,Gray,Gasoline,Regular Unleaded I-4 2.0 L/122,6-Speed Automatic w/OD,24,35
Kia, Optima LX,2016,16900,31144,Ebony Black,Black,Gasoline,Regular Unleaded I-4 2.4 L/144,6-Speed Automatic w/OD,24,35
Kia, Forte S,2017,15900,35296,Aurora Black,Black,Gasoline,Regular Unleaded I-4 2.0 L/122,6-Speed Automatic w/OD,29,38
Kia, Cadenza Premium,2015,21900,40999,Smokey Blue,Beige,Gasoline,Regular Unleaded V-6 3.3 L/204,6-Speed Automatic w/OD,19,28
Kia, Optima LX,2015,14900,43681,Dark Cherry,Beige,Gasoline,Regular Unleaded I-4 2.4 L/144,6-Speed Automatic w/OD,23,34
Kia, Optima LX,2016,15900,47003,Snow White Pearl,Black,Gasoline,Regular Unleaded I-4 2.4 L/144,6-Speed Automatic w/OD,24,35
Kia, Optima EX,2015,17900,47936,Snow White Pearl,Black,Gasoline,Regular Unleaded I-4 2.4 L/144,6-Speed Automatic w/OD,23,34
Kia, Optima SX Turbo,2015,21900,47951,Snow White Pearl,Black,Gasoline,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,6-Speed Automatic w/OD,20,31
Kia, Optima EX,2016,15900,60169,Snow White Pearl,Black,Gasoline,Regular Unleaded I-4 2.4 L/144,Automatic,24,35
Kia, Optima EX,2014,10500,88560,Satin Metal,beige,Gasoline,2.4L I4 DGI DOHC,6-Speed Automatic with Sportmatic,23,34
Kia, Optima LX,2016,14813,22971,Silky Silver,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Forte S,2017,13627,23942,Phantom Gray,Black,Gasoline,2.0L I4 16V MPFI DOHC,6-Speed Automatic,29,38
Kia, Rio SX,2015,13445,14953,Gray,Gray,Gasoline,1.6L I4,Automatic 6-Speed,27,37
Kia, Forte LX,2016,13500,26192,Silver,Gray,Gasoline,1.8L I4,Automatic 6-Speed,25,37
Kia, Forte EX,2015,13024,83360,Red,Black,Gasoline,2.0L I4,Automatic 6-Speed,25,36
Kia, Forte EX,2013,8814,95663,Gray,Gray,Gasoline,2.0L I4,Automatic 6-Speed,26,36
Kia, Forte LX,2010,3995,100601,Ebony Black,Stone,Gasoline,2.0L I4 156hp 144ft. lbs.,5-Speed Manual,25,34
Kia, Optima LX,2013,8491,102053,Snow White Pearl,Gray,Gasoline,2.4L,Automatic,24,35
Kia, Forte LX,2010,5898,83501,White,Gray,Gasoline,"4-Cyl, 2.0 Liter","Automatic, 4-Spd w/Overdrive",25,34
Kia, Optima LX,2019,19998,2231,Gray,Black,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,33
Kia, Optima Hybrid EX,2016,18998,27385,White,Black,Hybrid,2.4L I4 16V MPFI DOHC Hybrid,6-Speed Automatic,35,39
Kia, Optima EX,2013,12998,76687,White,Gray,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,24,35
Kia, Optima EX,2015,11998,100379,White,Gray,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,23,34
