brand,model,year,price,mileage,exterior_color,interior_color,fuel_type,engine,transmission,city_mpg,hwy_mpg
Ford,Taurus SEL,2013,12999,60552,Tuxedo Black Metallic,Dune,Gasoline,Gas V6 3.5L/213,6-Speed Automatic,19,29
Ford,Fusion SE,2014,11561,45575,White,Charcoal Black,Gasoline,2.0 L,Automatic,22,34
Ford,Fusion SE,2016,17120,18875,Black,Black,Gasoline,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,6-Speed Automatic w/OD,22,31
Ford,Fusion SE,2016,13747,65047,Black,Charcoal Black,Gasoline,2.0 L,Automatic,22,31
Ford,Fusion SE,2018,16997,12051,Oxford White,Ebony,Gasoline,1.5L 4 cyls,Automatic 6-Speed,20,29
Ford,Fusion SE,2015,13493,26148,Oxford White,Charcoal Black,Gasoline,1.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,31
Ford,Fusion Hybrid Platinum,2018,15992,41961,Blue Metallic,Black,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,43,41
Ford,Fusion Energi Titanium,2016,15400,29648,Ingot Silver,Charcoal Black,Hybrid,2.0L I4,E-CVT Automatic,40,36
Ford,Fusion Hybrid SE,2018,15000,20414,Ingot Silver Metallic,Ebony,Hybrid,I4 Hybrid,E-CVT Automatic,43,41
Ford,Taurus SHO,2011,12980,89251,White,,Gasoline,3.5L V6 24V GDI DOHC Twin Turbo,6-Speed Automatic,17,25
Ford,Fusion Hybrid SE,2018,19980,21694,White,Black,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,43,41
Ford,Fusion Hybrid SE,2017,14995,30881,White Gold,Ebony,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,43,41
Ford,Taurus Limited,2017,16790,44728,Gray,Charcoal Black,E85 Flex Fuel,3.5L V6 24V MPFI DOHC Flexible Fuel,6-Speed Automatic,18,27
Ford,Fusion SE,2013,9713,71828,Ruby Red Metallic Tinted Clearcoat,Earth,Gasoline,4 Cylinder Engine 2.5L,AUTOMATIC,22,34
Ford,Fusion Titanium,2017,17989,29820,Ruby Red Metallic Tinted Clearcoat,Ebony,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,20,29
Ford,Fusion SE,2017,13995,20461,,,Gasoline,1.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,21,32
Ford,Taurus SEL,2016,15900,35821,White,Tan,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,18,27
Ford,Fusion S,2017,13995,60166,Lightning Blue,,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,21,32
Ford,Focus SE,2016,10997,64050,White,Medium Light Stone,E85 Flex Fuel,2.0L I4 16V GDI DOHC Flexible Fuel,Automatic,26,36
Ford,Fusion SE,2016,13340,49690,Shadow Black,Dune w/Cloth Front Bucket Seats,Gasoline,"4-Cyl, 2.5 Liter","Auto, 6-Spd SelectShift",22,31
Ford,Fusion S,2016,10995,83936,Gray,,Gasoline,2.5L 4-Cyl Engine,Automatic,22,34
Ford,Taurus Limited,2015,18989,33128,Tuxedo Black Metallic,,E85 Flex Fuel,3.5L V6 24V MPFI DOHC Flexible Fuel,6-Speed Automatic,19,29
Ford,Fusion SE,2016,13256,60484,Magnetic,Charcoal Black,Gasoline,EcoBoost 1.5L I4 GTDi DOHC Turbocharged VCT,6-Speed Automatic,22,31
Ford,Fusion SE,2016,13500,52183,Oxford White,Ebony,Gasoline,EcoBoost 2.0L I4 GTDi DOHC Turbocharged VCT,6-Speed Automatic,22,31
Ford,Fusion SE,2018,15815,24700,Ingot Silver Metallic,Ebony,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,20,29
Ford,Fusion SE,2013,12998,46647,Black,Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,22,34
Ford,Fusion SE,2016,14875,64531,Ruby Red Metallic Tinted Clearcoat,Charcoal Black,Gasoline,1.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,31
Ford,Fusion SE,2017,15419,23612,Ruby Red Metallic Tinted Clearcoat,Ebony,Gasoline,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,6-Speed Automatic w/OD,21,32
Ford,Taurus SEL,2015,14326,48702,Oxford White,Dune,E85 Flex Fuel,3.5L V6 24V MPFI DOHC Flexible Fuel,6-Speed Automatic,19,29
Ford,Taurus Limited,2016,14500,75328,Magnetic Metallic,Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,18,27
Ford,Fusion Titanium,2016,19816,7950,Bronze Fire Metallic Tinted Clearcoat,Medium Soft Ceramic,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,33
Ford,Fusion SE,2016,10795,86393,Ingot Silver,Ebony,Gasoline,2.5L iVCT,6-Speed Automatic,22,31
Ford,Fusion Sport,2017,24300,11161,Burgundy Velvet,Gray,Gasoline,2.7L V6 Twin Turbocharger,Automatic 6-Speed,,
Ford,Fusion SE,2016,14998,24153,White,Charcoal Black w/Heated Leather Front Bucket Seats,Gasoline,EcoBoost 1.5L I4 GTDi DOHC Turbocharged VCT,6-Speed Automatic,22,31
Ford,Taurus SHO,2013,15355,108461,Tuxedo Black Metallic,Charcoal Black,Gasoline,3.5L V6 24V GDI DOHC Twin Turbo,6-Speed Automatic,17,25
Ford,Fusion SE,2013,10488,69636,Tuxedo Black Metallic,,Gasoline,4 Cylinder,Automatic,22,34
Ford,Fusion SE,2014,11699,67538,Oxford White,,Gasoline,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,6-Speed Automatic w/OD,22,34
Ford,Fusion Titanium,2017,16995,46355,Ingot Silver,Ebony,Gasoline,2.0L 4 Cyl.,6-Speed A/T,20,29
Ford,Fusion SE,2016,18850,19464,Gray,Black,Gasoline,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,6-Speed Automatic w/OD,22,31
Ford,Fusion SE,2017,16383,31428,Oxford White - White,Ebony Leather,Gasoline,1.5L Turbocharged,Automatic,21,32
Ford,Fusion S,2015,11743,62287,Green,Earth,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,22,34
Ford,Taurus SEL,2015,13850,77922,Gray,Charcoal Black,Gasoline,3.5L 6-Cylinder SMPI DOHC,6-Speed Automatic with Select-Shift,19,29
Ford,Taurus SHO,2018,27215,23504,Burgundy Velvet Metallic Tinted Clearcoat,Charcoal Black,Gasoline,EcoBoost 3.5L V6 GTDi DOHC 24V Twin Turbocharged,6-Speed Automatic with Select-Shift,16,24
Ford,Fusion SE,2014,9747,100310,Ruby Red Metallic Tinted Clearcoat,Earth Gray,Gasoline,4 Cylinder,Not Specified,22,34
Ford,Taurus Limited,2018,17777,35610,Ingot Silver,Charcoal Black,E85 Flex Fuel,3.5L V6 24V MPFI DOHC Flexible Fuel,6-Speed Automatic,18,27
Ford,Fusion SE,2016,8895,102148,Silver,Gray,Gasoline,2.5L I4,Automatic 6-Speed,22,31
Ford,Fusion SE,2013,8995,103976,White,Charcoal Black,Gasoline,1.6L I4 16V GDI DOHC Turbo,6-Speed,22,34
Ford,Taurus SEL,2013,9898,113195,Tuxedo Black Metallic,Charcoal Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,19,29
Ford,Taurus Limited,2014,9884,122801,Ingot Silver Metallic,Dune,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,19,29
Ford,Taurus SHO,2010,8395,117715,Tuxedo Black Metallic,Charcoal Black,Gasoline,EcoBoost 3.5L V6 GTDi DOHC 24V Twin Turbocharged,6-Speed Automatic with Select-Shift,17,25
Ford,Taurus SEL,2014,9988,124125,Red,Dune,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,19,29
Ford,Taurus SHO,2016,21995,33136,Diamond Black,Charcoal Black,Gasoline,3.5L V6 24V GDI DOHC Twin Turbo,6-Speed Automatic,16,24
Ford,Fusion Hybrid Titanium,2018,17300,50336,Black,Ebony,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,43,41
Ford,Fusion SE,2013,8850,110257,Deep Impact Blue,Charcoal Black,Gasoline,EcoBoost 1.6L I4 GTDi DOHC Turbocharged VCT,6-Speed Automatic,22,34
Ford,Fusion SE,2015,11880,75834,Black,,Gasoline,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,6-Speed Automatic w/OD,22,31
Ford,Fusion Energi SE Luxury,2016,16768,17788,Shadow Black,Charcoal Black,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,40,36
Ford,Fusion Energi Platinum,2017,21491,29960,Shadow Black,Medium Soft Ceramic,Hybrid,I4 Hybrid,E-CVT Automatic,,
Ford,Fusion SE,2013,7154,144004,Oxford White,Charcoal Black,Gasoline,1.6L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,34
Ford,Fusion SE,2010,7611,89948,Black,,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Manual,22,29
Ford,Fusion Titanium,2016,14300,64150,Shadow Black,Charcoal Black,Gasoline,2.0 L,Automatic,22,33
Ford,Fusion S,2016,13989,40450,Deep Impact Blue,Earth Gray,Gasoline,Regular Unleaded I-4 2.5 L/152,6-Speed Automatic w/OD,22,34
Ford,Fusion SE,2014,8842,111872,Ingot Silver Metallic,Ebony,Gasoline,1.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,34
Ford,Taurus SEL,2017,19895,21340,Shadow Black,Charcoal Black,E85 Flex Fuel,3.5L V6 24V MPFI DOHC Flexible Fuel,6-Speed Automatic,17,24
Ford,Fusion Hybrid SE,2018,18299,35985,Silver,Ebony,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,43,41
Ford,Fusion SE,2013,11898,38895,Tuxedo Black Metallic,Dune,Gasoline,1.6L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,34
Ford,Fusion SEL,2012,8988,86047,Steel Blue Metallic,Charcoal Black,E85 Flex Fuel,6 Cylinder,Automatic,18,26
Ford,Fusion S,2016,11900,53853,Oxford White,Earth Gray,Gasoline,2.5L 4 Cyl.,6-Speed A/T,22,34
Ford,Taurus Limited,2013,10936,96658,Black,Charcoal Black/Mayan Gray,Gasoline,3.5L 6-Cylinder SMPI DOHC,6-Speed Automatic with Select-Shift,19,29
Ford,Taurus SE,2013,7258,115711,Tuxedo Black Metallic,Dune,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,19,29
Ford,Fusion Titanium,2014,14995,78390,Sterling Gray Metallic,Charcoal Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,33
Ford,Taurus Limited,2015,12880,89823,Silver,Black,Gasoline,3.5L V6,Automatic 6-Speed,19,29
Ford,Fusion SE,2014,10295,42197,White,,Gasoline,2.5 L,,22,34
Ford,Fusion SE,2016,10848,79688,Oxford White,Charcoal Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,22,31
Ford,Taurus SEL,2013,11720,80433,Tuxedo Black Metallic,Charcoal Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,19,29
Ford,Fusion SE,2016,13990,28544,Magnetic,Ebony,Gasoline,2.5L iVCT,6-Speed Automatic,22,31
Ford,Taurus Limited,2012,10819,66801,White Platinum Tri-Coat Metallic,Charcoal Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,18,27
Ford,Fusion SE,2017,14700,18237,Shadow Black,Ebony,Gasoline,1.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,21,32
Ford,Fusion SE,2017,16590,11870,Lightning Blue,Ebony,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,21,32
Ford,Focus Titanium,2018,13963,21047,Blue Metallic,Medium Soft Ceramic,E85 Flex Fuel,2.0L I4 16V GDI DOHC Flexible Fuel,6-Speed Automatic with Auto-Shift,24,34
Ford,Fusion SE,2013,12380,53588,Bordeaux Reserve,Dune,Gasoline,1.6L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,34
Ford,Focus S,2017,10500,34183,White,,Gasoline,Regular Unleaded I-4 2.0 L/122,Automatic,25,34
Ford,Focus SE,2016,13488,35970,Oxford White,Charcoal Black,E85 Flex Fuel,2.0L I4 16V GDI DOHC Flexible Fuel,Automatic,26,36
Ford,Fusion Titanium,2016,11900,80686,Ingot Silver,Charcoal Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,33
Ford,Taurus Limited,2013,11770,70536,Tuxedo Black Metallic,Dune,Gasoline,3.5L 6-Cylinder SMPI DOHC,6-Speed Automatic with Select-Shift,19,29
Ford,Taurus Limited,2015,11999,72618,Tuxedo Black Metallic,Charcoal Black,Gasoline,3.5L 6-Cylinder SMPI DOHC,6-Speed Automatic with Select-Shift,19,29
Ford,Fusion SE,2015,12995,35848,Maroon,Medium Soft Ceramic,Gasoline,1.5 L,Automatic,22,31
Ford,Fusion Titanium,2018,17899,8329,Shadow Black,Medium Soft Ceramic,Gasoline,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,6-Speed Automatic w/OD,21,31
Ford,Fusion Sport,2017,18792,44023,Ingot Silver,Dark Earth Gray,Gasoline,Twin Turbo Premium Unleaded V-6 2.7 L/164,6-Speed Automatic w/OD,,
Ford,Taurus SEL,2014,12488,40783,Sterling Gray Metallic,,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,19,29
Ford,Fusion SE,2014,9899,80540,Gray,Charcoal Black,Gasoline,EcoBoost 2.0L I4 GTDi DOHC Turbocharged VCT,6-Speed Automatic,22,34
Ford,Focus SE,2018,8991,34889,Oxford White,GRAY,E85 Flex Fuel,2.0L 4 CYLINDER,4-Speed Manual,30,40
Ford,Fusion SE,2017,13970,28383,Oxford White,Ebony,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,21,32
Ford,Fusion Titanium,2014,12580,58355,,,Gasoline,4 Cylinder,Shiftable Automatic,22,33
Ford,Fusion SE,2015,9975,104612,Silver,Ebony,Gasoline,4 Cylinder,Not Specified,22,31
Ford,Focus SE,2014,6995,84594,White,Black,E85 Flex Fuel,I4 2.0L Natural Aspiration,Automatic 6-Speed,26,36
Ford,Fusion Energi Titanium,2019,25250,13943,White Platinum,RUSSET LEATHER TRIMMED,Hybrid,,,,
Ford,Fusion SE,2016,10104,80492,Magnetic Metallic,"Charcoal Black, Cloth",Gasoline,4 Cylinder,6-Speed Automatic,22,31
Ford,Taurus SHO,2015,24995,11921,Black,Charcoal Black,Gasoline,3.5L V6 24V GDI DOHC Twin Turbo,6-Speed Automatic,17,25
Ford,Fusion Titanium,2015,12995,85769,Magnetic,Charcoal Black,Gasoline,4 Cylinder,Shiftable Automatic,22,33
Ford,Fusion S,2015,10461,80093,Magnetic,Earth Gray,Gasoline,2.5 L,Automatic,22,34
Ford,Fusion Hybrid Titanium,2015,12977,77360,Blue,,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,44,41
Ford,Taurus SEL,2013,8985,125725,Gray,Unspecified,Gasoline,3.5L V6,Automatic 6-Speed,19,29
Ford,Fusion Titanium,2013,10377,95654,White,,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,33
Ford,Fusion Energi Titanium,2016,16200,18246,White Platinum Tri-Coat Metallic,Medium Soft Ceramic,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,40,36
Ford,Fusion Energi SE Luxury,2017,17000,24343,Magnetic Metallic,Ebony,Hybrid,I4 Hybrid,E-CVT Automatic,,
Ford,Fusion Hybrid SE,2018,13872,39593,Ruby Red Metallic Tinted Clearcoat,,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,43,41
Ford,Fusion Hybrid Titanium,2018,15490,42804,Oxford White,Ebony,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,43,41
Ford,Fusion Energi SE Luxury,2018,16997,22228,Shadow Black,Black,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,,
Ford,Fusion SE,2017,14999,26112,White,,Gasoline,4 Cylinder,Automatic,21,32
Ford,Fusion S,2016,12991,51462,Ruby Red Metallic Tinted Clearcoat,Ebony,Gasoline,2.5L iVCT,Automatic,22,34
Ford,Fusion SE,2016,11500,44808,White Platinum Metallic Tri-Coat,Medium Soft Ceramic,Gasoline,2.5L iVCT,6-Speed Automatic,22,31
Ford,Fusion Sport,2017,22000,35506,White,Ebony,Gasoline,2.7L V6,6-Speed Automatic,,
Ford,Fusion SE,2017,15273,15252,White,Ebony,Gasoline,2.5L iVCT,6-Speed Automatic,21,32
Ford,Fusion Energi Titanium,2015,12995,69930,Gray,,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,40,36
Ford,Fusion Hybrid SE,2017,10550,84335,Gold,Ebony,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,43,41
Ford,Fusion Energi Titanium,2013,10999,89000,Black,Black,Hybrid,2.0L I4,CVT,40,36
Ford,Focus SE,2014,8199,64365,,,Gasoline,2.0L I4 16V GDI DOHC,5-Speed Manual,26,36
Ford,Fusion Titanium,2014,12400,95542,White,Charcoal Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,33
Ford,Fusion Energi Titanium,2017,18000,35124,Magnetic Metallic,Medium Light Stone,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,,
Ford,Fusion SE,2015,11999,73558,Ingot Silver,,Gasoline,I-4 cyl,6-Speed,22,31
Ford,Fusion Hybrid Platinum,2017,17999,23689,Silver,Ebony,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,43,41
Ford,Taurus SHO,2010,9000,103353,Candy Red Metallic,,Gasoline,3.5L V6 24V GDI DOHC Twin Turbo,6-Speed Automatic,17,25
Ford,Fusion Hybrid SE,2018,14995,38590,Silver,,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,43,41
Ford,Fusion Titanium,2016,14588,30510,Ingot Silver,Charcoal Black,Gasoline,2.0 L,Automatic,22,33
Ford,Taurus Limited,2016,15642,60594,,,Gasoline,3.5L 6-Cylinder SMPI DOHC,6-Speed Automatic with Select-Shift,18,27
Ford,Taurus SEL,2016,11890,70639,Ingot Silver Metallic,Dune,Gasoline,3.5L 6-Cylinder SMPI DOHC,6-Speed Automatic with Select-Shift,18,27
Ford,Taurus SEL,2013,6941,131027,Black,Charcoal Black / Mayan Gray,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,19,29
Ford,Fusion SE,2016,12481,66458,Gray,Charcoal Black,Gasoline,1.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,31
Ford,Taurus SEL,2015,14991,29313,Ruby Red Metallic Tinted Clearcoat,Charcoal Black,Gasoline,3.5L 6-Cylinder SMPI DOHC,6-Speed Automatic with Select-Shift,19,29
Ford,Taurus Limited,2013,5888,149493,Blue,Charcoal Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,19,29
Ford,Fusion SE,2016,13999,42897,Bronze Fire Metallic Tinted Clearcoat,Charcoal Black,Gasoline,4 Cylinder,6-Speed Automatic,22,31
Ford,Fusion SE,2013,9500,70250,Burgundy,Gray,Gasoline,2.5L I4,Automatic 6-Speed,22,34
Ford,Fusion SE,2016,13995,42105,Red,TAN,Gasoline,1.5L I4,Automatic 6-Speed,22,31
Ford,Focus SEL,2010,5995,92841,White,Medium Stone,Gasoline,"L4, 2.0L; DOHC",4-SPEED AUTOMATIC TRANSMISSION,24,35
Ford,Taurus SEL,2015,11735,104074,Tuxedo Black Metallic,Charcoal Black,E85 Flex Fuel,3.5L V6 24V MPFI DOHC Flexible Fuel,6-Speed Automatic,19,29
Ford,Taurus SE,2013,8874,92427,Oxford White,Dune,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,19,29
Ford,Fusion Titanium,2016,13600,65051,Magnetic,Charcoal Black,Gasoline,EcoBoost 2.0L I4 GTDi DOHC Turbocharged VCT,6-Speed Automatic,22,33
Ford,Fusion SE,2016,14940,22360,Magnetic,Charcoal Black,Gasoline,4 Cylinder Engine 2.5L,AUTOMATIC,22,31
Ford,Fusion Titanium,2013,11916,91203,Deep Impact Blue,Charcoal Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,33
Ford,Fusion SE,2016,13598,30598,Deep Blue,Charcoal Black,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,22,31
Ford,Fusion SEL,2012,6400,111000,Red Candy Tinted Metallic,Camel,E85 Flex Fuel,3.0L V6 24V MPFI DOHC Flexible Fuel,Automatic,18,26
Ford,Taurus SEL,2015,16499,30148,Red,Charcoal Black,E85 Flex Fuel,3.5L V6 24V MPFI DOHC Flexible Fuel,6-Speed Automatic,19,29
Ford,Fusion SE,2019,21590,2339,Black,Black,Gasoline,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,6-Speed Automatic w/OD,23,34
Ford,Fusion SE,2017,14921,20847,Blue,Medium Soft Ceramic,Gasoline,EcoBoost 1.5L I4 GTDi DOHC Turbocharged VCT,6-Speed Automatic,21,32
Ford,Fusion SE,2014,10000,94696,Silver,Ebony,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,22,34
Ford,Fusion Titanium,2018,16870,53271,White,Ebony,Gasoline,"L4, 2.0L",Automatic w/OD,21,31
Ford,Focus SE,2018,11857,35224,Magnetic,Medium Light Stone,Gasoline,2.0L I4 16V GDI DOHC,6-Speed PowerShift Automatic,30,40
Ford,Fusion SE,2014,10995,76850,Black,Charcoal,Gasoline,2.0L 4 Cylinder Engine,Automatic,22,34
Ford,Fusion Hybrid SE,2014,12490,58653,Oxford White,,Hybrid,2.0 L,Variable,44,41
Ford,Fusion SE,2013,10499,90227,Deep Impact Blue,Charcoal Black,Gasoline,EcoBoost 1.6L I4 GTDi DOHC Turbocharged VCT,6-Speed,22,34
Ford,Taurus Limited,2010,9700,106931,White,Light Stone,Gasoline,Duratec 3.5L V6,6-Speed Automatic with Select-Shift,18,27
Ford,Fusion SE,2010,4790,173730,Gray,Camel,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,22,29
Ford,Fusion Platinum,2017,22399,24134,Shadow Black,Medium Soft Ceramic,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,21,31
Ford,Fusion Hybrid SE,2016,15550,29734,Ingot Silver,,Hybrid,2.0L I4 16V MPFI DOHC Hybrid,Automatic CVT,44,41
Ford,Taurus Limited,2014,12999,92822,Silver,Charcoal Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,19,29
Ford,Taurus SEL,2015,13288,72727,Tuxedo Black Metallic,Dune,E85 Flex Fuel,3.5L V6 24V MPFI DOHC Flexible Fuel,6-Speed Automatic,19,29
Ford,Fusion S,2016,12200,61272,Oxford White,Earth,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,22,34
Ford,Fusion SE,2016,11995,95673,Red,Tan,Gasoline,1.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,31
Ford,Taurus Limited,2019,31988,725,Blue Metallic,Dune,Gasoline,3.5 L,Automatic,18,26
Ford,Fusion SE,2015,10892,101109,White,Charcoal Black,Gasoline,2.0L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,31
Ford,Fusion Platinum,2017,17900,34919,Burgundy Velvet Tinted,Ebony,Gasoline,I-4 cyl,6-Speed Automatic,21,31
Ford,Fusion SE,2013,7995,133261,Blue,,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,22,34
Ford,Taurus SE,2015,14213,29735,White,Dune,E85 Flex Fuel,3.5L V6 24V MPFI DOHC Flexible Fuel,6-Speed Automatic,19,29
Ford,Taurus Limited,2018,21985,10511,Shadow Black,Charcoal Black,E85 Flex Fuel,3.5L 6-Cylinder SMPI DOHC,6-Speed Automatic with Select-Shift,18,27
Ford,Taurus SEL,2015,12000,86809,Magnetic Metallic,Charcoal Black,Gasoline,6 Cylinder,6-Speed Shiftable Automatic,19,29
Ford,Taurus SHO,2018,29480,17520,Blue,Black,Gasoline,3.5L V6 24V GDI DOHC Twin Turbo,6-Speed Automatic,16,24
Ford,Fusion SE,2019,18400,9,Ingot Silver,Medium Light Stone,Gasoline,1.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,23,34
Ford,Fusion SE,2016,14500,24320,Guard,Charcoal Black,Gasoline,1.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,31
Ford,Fusion Titanium,2017,22999,26716,Magnetic,Ebony,Gasoline,EcoBoost 2.0L I4 GTDi DOHC Turbocharged VCT,6-Speed Automatic,20,29
Ford,Fusion SE,2015,13184,38656,Oxford White,Charcoal Black,Gasoline,2.5L iVCT,6-Speed Automatic,22,31
Ford,Fusion SE,2017,14995,57816,Silver,,Gasoline,2.0L 4 Cylinders,Automatic,21,32
Ford,Taurus SEL,2013,13990,40805,White,,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,19,29
Ford,Fusion Hybrid Titanium,2018,18657,31403,Magnetic,Medium Soft Ceramic,Hybrid,I4 Hybrid,E-CVT Automatic,43,41
Ford,Fusion SE,2013,6730,167090,Tuxedo Black Metallic,Charcoal Black,Gasoline,1.6L I4 16V GDI DOHC Turbo,6-Speed Automatic,22,34
Ford,Fusion Hybrid SE,2018,15599,38926,Ingot Silver Metallic,Ebony,Hybrid,I4 Hybrid,E-CVT Automatic,43,41
Ford,Taurus Limited,2017,14975,43856,Silver,,Gasoline,Regular Unleaded V-6 3.5 L/213,6-Speed Automatic w/OD,18,27
Ford,Fusion Hybrid SE,2017,13100,46274,Silver,,Hybrid,Gas/Electric I-4 2.0 L/122,1-Speed CVT w/OD,43,41
Ford,Fusion Sport,2017,20989,20386,Ruby Red Metallic Tinted Clearcoat,Dark Earth Gray,Gasoline,2.7L V6 24V GDI DOHC Twin Turbo,6-Speed Automatic,,
Ford,Fusion SE,2015,12975,83517,Ingot Silver,Dune,Gasoline,4 Cylinder EcoBoost,Automatic,22,31
Ford,Fusion SE,2013,9975,103544,Ingot Silver Metallic,Dune,Gasoline,4 Cylinder EcoBoost,Automatic,22,34
Ford,Taurus Limited,2013,11959,106467,Tuxedo Black Metallic,Charcoal Black,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,19,29
Ford,Taurus SEL,2015,14000,70243,Ingot Silver,Charcoal Black,E85 Flex Fuel,3.5L V6 24V MPFI DOHC Flexible Fuel,6-Speed Automatic,19,29
Ford,Taurus SE,2013,13295,18855,Blue,,Gasoline,V6 Cylinder Engine,Automatic,19,29
Ford,Fusion SE,2016,13000,47236,Ruby Red Metallic Tinted Clearcoat,,Gasoline,2.5L I4 16V MPFI DOHC,6-Speed Automatic,22,31
Ford,Fusion Titanium,2013,9382,110879,Bordeaux Reserve,Charcoal Black,Gasoline,EcoBoost 2.0L I4 GTDi DOHC Turbocharged VCT,6-Speed Automatic,22,33
Ford,Focus Titanium,2018,18595,2216,White Gold,Medium Soft Ceramic,E85 Flex Fuel,2.0L I4 16V GDI DOHC Flexible Fuel,6-Speed Automatic with Auto-Shift,24,34
Ford,Fusion SE,2015,12999,78825,Oxford White,Medium Soft Ceramic,Gasoline,Regular Unleaded I-4 2.5 L/152,6-Speed Automatic w/OD,22,31
Ford,Taurus SHO,2015,23998,30001,Brown,Black,Gasoline,3.5L V6 24V GDI DOHC Twin Turbo,6-Speed Automatic,17,25
Ford,Fusion SE,2017,14992,35384,Shadow Black,Black,Gasoline,1.5L I4 16V GDI DOHC Turbo,6-Speed Automatic,21,32
