brand,model,year,price,mileage,exterior_color,interior_color,fuel_type,engine,transmission,city_mpg,hwy_mpg
Nissan, Sentra S,2018,13672,22655,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13672,22728,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13672,22952,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13872,23001,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2019,16372,23052,Super Black,,Gasoline,2.5L I4 16V GDI DOHC,Automatic CVT,26,36
Nissan, Altima 2.5 S,2018,14572,23093,Glacier White,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra SV,2019,14872,23314,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,29,37
Nissan, Sentra S,2018,13572,23399,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra SV,2019,14772,23438,Brilliant Silver Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,29,37
Nissan, Sentra S,2018,13572,23477,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13772,23616,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Versa 1.6 SV,2018,11672,23624,Brilliant Silver,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Altima 2.5 S,2019,16372,23656,Brilliant Silver Metallic,,Gasoline,2.5L I4 16V GDI DOHC,Automatic CVT,26,36
Nissan, Sentra S,2018,13672,23756,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13772,23893,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,23988,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13772,24075,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13772,24259,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13772,24314,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Versa 1.6 SV,2018,11572,24508,Gun Metallic,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Versa 1.6 SV,2018,11672,24669,Gun Metallic,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13772,24739,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,24763,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,24767,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13772,24774,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,24775,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,24794,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Versa 1.6 SV,2018,11572,24875,Brilliant Silver,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13672,24960,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,25033,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,25103,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,25160,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,25258,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,25274,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,14472,25311,Brilliant Silver,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Versa 1.6 SV,2018,11572,25332,Super Black,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra SV,2019,14672,25389,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,29,37
Nissan, Versa 1.6 SV,2018,11572,25470,Super Black,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13572,25791,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,25824,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,25855,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,14372,25949,Gun Metallic,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13672,25952,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13672,25987,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,26000,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,14372,26046,Brilliant Silver,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13472,26048,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,26099,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Versa 1.6 SV,2018,11472,26125,Brilliant Silver,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13672,26171,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,26265,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,26411,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,26461,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,26486,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,26526,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Versa 1.6 SV,2018,11572,26545,Gun Metallic,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13372,26559,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,26581,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,26663,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,26841,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,26897,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,26916,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra SV,2019,14572,27097,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,29,37
Nissan, Sentra S,2018,13372,27143,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13572,27145,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Versa 1.6 SV,2018,11472,27161,Fresh Powder,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13572,27191,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,27259,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,27289,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,27349,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Versa 1.6 SV,2018,11372,27362,Super Black,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13572,27364,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,27365,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,27491,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Versa 1.6 SV,2018,11372,27651,Cayenne Red,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13372,27725,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,27740,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,27835,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,27848,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Versa 1.6 SV,2018,11372,27864,Gun Metallic,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13372,27924,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,28012,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2019,15972,28103,Brilliant Silver Metallic,,Gasoline,2.5L I4 16V GDI DOHC,Automatic CVT,26,36
Nissan, Sentra S,2018,13472,28136,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,28159,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,14272,28167,Brilliant Silver,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13272,28352,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,28460,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,28461,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,28518,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,28575,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,14172,28643,Brilliant Silver,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13272,28683,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,28718,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,28776,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,28811,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,28813,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,28853,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,28963,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13472,28965,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Versa 1.6 SV,2018,11272,28987,Fresh Powder,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13472,29013,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,29035,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Versa 1.6 SV,2018,11272,29097,Gun Metallic,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13272,29195,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,29377,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Versa 1.6 SV,2018,11272,29481,Brilliant Silver,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13372,29604,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,29622,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,14172,29648,Super Black,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13172,29674,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,29678,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,29699,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,29832,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,29862,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,14172,29883,Glacier White,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13372,30017,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,30095,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,30146,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,30216,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,30239,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,30281,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,30392,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,30456,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,14072,30532,Gun Metallic,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13172,30548,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,30584,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,30638,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,30656,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,30659,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,30677,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,30695,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13372,30762,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,30786,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,30792,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,30845,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,30865,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,30868,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,30969,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,14072,30973,Brilliant Silver,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Versa 1.6 SV,2018,11172,30977,Fresh Powder,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13272,31001,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,31051,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,14072,31094,Brilliant Silver,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13072,31101,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,14072,31129,Brilliant Silver,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13172,31138,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,31206,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,31298,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,31434,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,31450,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,31453,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,31609,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,31628,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,13972,31655,Glacier White,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Altima 2.5 S,2018,13972,31662,Glacier White,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13272,31672,Brilliant Silver,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,31707,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,13972,31773,Glacier White,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13072,31791,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,31872,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,31877,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,31878,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,32003,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,32024,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,32072,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,32122,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,32235,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,13972,32321,Glacier White,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13072,32383,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,32462,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13272,32502,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,13972,32574,Glacier White,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13072,32684,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,32719,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,13972,32738,Brilliant Silver,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13272,32745,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,32751,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,32761,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,32807,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,32822,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,32880,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,33007,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,12972,33135,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,33136,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,33160,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,33482,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Versa 1.6 SV,2018,11072,33543,Super Black,,Gasoline,1.6L I4 16V MPFI DOHC,Automatic CVT,31,39
Nissan, Sentra S,2018,13072,33548,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,33620,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,12972,33800,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,12972,33834,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,12972,33872,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,13872,33942,Super Black,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,13172,34057,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,12972,34079,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,12972,34124,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,34135,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,12972,34184,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,12972,34243,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,13872,34256,Brilliant Silver,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,12972,34259,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,34339,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,34550,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13172,34650,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,12872,34659,Fresh Powder,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,12972,34667,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Altima 2.5 S,2018,13872,34695,Brilliant Silver,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Altima 2.5 S,2018,13872,34863,Glacier White,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Altima 2.5 S,2018,13872,34880,Glacier White,,Gasoline,2.5L I4 16V MPFI DOHC,Automatic CVT,27,38
Nissan, Sentra S,2018,12972,34940,Super Black,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,12972,34970,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
Nissan, Sentra S,2018,13072,35006,Gun Metallic,,Gasoline,1.8L I4 16V MPFI DOHC,Automatic CVT,27,35
